Words,Frequency
small-scale,1
common,1
participatory,3
M.',1
statistically,1
our,1
'AbstractThe,1
"illegal,",1
nationally,1
Information,2
assessing,1
existing,4
Tiers,1
substances.,1
"(e.g.,",1
temperature,1
Editor.,1
otters,2
among,5
necessary,1
empirical,1
foregone,1
smooth-coated,2
continuous,1
date:,1
"India,",5
comparatively,1
a,79
challenges,2
mammals,1
l\xe2\x80\x99\xc3\xa9tude,1
images.R\xc3\xa9sum\xc3\xa9Dissonance,1
'AbstractFrom,1
Plot,1
maximum,2
subaltern,2
favour,1
mainstream,1
'Sunil',1
boasts,1
"Furthermore,",1
support,1
civil,1
level,10
channel,1
map.',1
Communal,1
districts,2
'Institutional,1
contribution,1
possible.,1
Microbiology,2
am\xc3\xa9ricains,1
"study,",2
particularly,1
direct,1
slow-flowing,1
Environment,1
assignment,1
lands,1
time.,1
education,1
hotspot.\xe2\x80\xa2Total,1
done,1
colonial,3
details,2
\xc3\xa1,2
show,1
unique,1
daytime,1
documented,1
disturbed,2
scientific,1
'Shovik',1
E),1
estimated,2
gaps,1
favourably,1
approaches,1
"(2006),",1
higher,3
In,6
l\xe2\x80\x99Inde.,2
evaluate,2
"Assam,",2
"Gujarat,",1
(55%),1
thousand,2
50-ha,1
accounted,1
recent,2
duration,1
actors,2
protected,10
Military,1
endemic,6
Field,1
qui,2
Asia,3
mixed,1
cover.,1
'Zoe',1
stakeholder,1
d\xe2\x80\x99interpr\xc3\xa9ter,1
"activities,",1
grassland,2
"range,",1
sensor.,1
bioactive,2
prisme,1
"contraste,",1
'Predicting,1
control,2
districts),1
compares,1
March\xe2\x80\x93April;,1
(50%),1
estimates,1
able,1
used,15
occurrence,3
ideal,1
Hospitals,1
city.,1
oversight,1
useful,2
focus,3
geographical,1
destinations,4
information,1
if,2
reduced,1
arrangement,1
test,2
"elevation,",1
forest.,1
flowering.,1
linkages,1
confirmed,1
hills,1
remote,2
legislative,1
only,1
1975,1
at,17
pay,1
Indian,24
cinereus),1
ordination,1
expected,2
environment,1
URL:,23
"environmental,",1
"Karnataka,",1
"Reserve.Furthermore,",1
widely,2
Mean,1
attracting,1
time,2
average,2
coverage,2
percentages,1
Since,1
monophyly,2
"stakeholders,",1
impacts,2
19\xe2\x80\xb2,1
prism,1
Evaluation,1
2050.,1
arrangements,3
War,1
tactics.',1
investigate,1
season,1
apprised,1
landscapes.,1
after,1
clade,1
years.\xe2\x80\xa2Small-scale,1
animal's,1
fa\xc3\xa7onnent,1
industrial,1
Scattered,1
livelihoods.AbstractMineral,1
Tiger,5
Haryana.,1
request,1
lower,1
over,12
demonstrate,1
subsequent,4
'Highlights\xe2\x80\xa2First,1
acute,1
10\xc2\xa0cm,1
India.,11
le,1
Article,1
ask,1
tourism.',1
explore,1
MaxEnt.,1
random,1
high.,2
"regularly,",1
experiences,1
selection,1
but,2
excellent,1
implementing,1
infestations,1
architectural,1
53\xe2\x80\xb2,1
dynamics,2
localities,1
sequenced,1
250\xc2\xa0km,1
comment,1
dataset,1
dispersals,2
considering,1
'Highlights\xe2\x80\xa2LULC,1
nighttime,3
tides,1
NP,1
northern,5
00\xe2\x80\xb3,1
that,36
demonstrated,1
current,6
readily,1
20%,1
by,30
methods.,1
levels,3
Mimosa,2
'Ruchi',1
r\xc3\xa9sultats,1
location,2
performance,1
spatial,7
matched,1
related,1
"IRS-P6,",1
\xe2\x88\xbc\xc2\xa010\xc2\xa0pm,1
copied,1
distribution,7
analytical,1
'Highlights\xe2\x80\xa2Estimates,1
tigers.,1
benefit,2
configured,1
date.,1
'Samuel',1
If,2
damage,1
variables',1
'AbstractDuring,1
they,1
Among,1
"resources,",1
evaluation,2
https://www.sciencedirect.com/science/article/pii/S0272771416303791,1
explicit,2
repr\xc3\xa9sentative,1
surveillance.,1
https://www.sciencedirect.com/science/article/pii/S0168169914000428,1
years,2
incurred,2
ecology,3
(https://www.elsevier.com/about/our-business/policies/article-withdrawal).This,1
measures.,1
involved,1
Different,1
"Presently,",1
identifies,1
areas',1
ongoing,2
have,11
m\xc3\xa9dias,2
improvements,1
breaking,1
utile,1
issues;,1
Krishna-Guntur,1
conflicts.',1
resistance,1
Nested,1
operating,1
(\xc2\xb10.05).,1
examples,1
temperate,1
collateral,1
Mudumalai,1
based,5
West,1
stage,2
degradation.',1
hydrodynamic,2
ways,2
classes.\xe2\x80\xa2Human,1
dating,1
included,1
willing,2
countries,5
society,2
"Bengal,",1
2016,1
giving,1
almost,1
Sudhakar',1
mass,1
brings,1
play,1
managers,2
institutions,5
green,1
facing,1
contexts.,1
around,2
probable,3
perspectives,1
province.,1
model's,1
environmental,14
values,2
major,5
costs,7
Arguments,1
validity,1
98%.,1
system,2
attitude,1
often,4
holdings.,1
activities,1
refl\xc3\xa9tent,1
la,4
invaded,2
`India,1
assumed,1
reprsentative:,1
semi,1
hotspots.,1
"Contrastingly,",1
whole,1
35.9%,1
been,14
accuracy,3
https://www.sciencedirect.com/science/article/pii/S2214790X16302374,1
marine,1
challenge,2
national,5
Nagarhole,2
(AWiFS),1
increase,4
hospital,1
(MaxEnt),1
world's,1
presence,1
integrity,3
Suavalle,1
flora,1
rivers,2
This,11
English,1
pr\xc3\xa9sent\xc3\xa9e,1
"states,",1
invasive,8
ont,1
poor,2
Pavilion,1
truthing.,1
hub.\xe2\x80\xa2Population,1
rivers.,2
ease,1
needs.',1
about,6
"Subramani,",1
own,1
even,1
hospitals,2
'Representative,1
98%,1
nationalisme,1
stations,1
associated,2
exoticism.,1
heat,1
"""Highlights\xe2\x80\xa2Strategies",1
officials,1
571\xe2\x80\x93580;,1
areas?,1
human-wildlife,1
timescales,1
fauna,1
penetration,3
policymakers.,1
characterized,1
dynamics.\xe2\x80\xa2FOS,1
Ghats,5
FVCOM,1
just,1
widespread,1
plant,4
illegally,1
colonised,1
use,5
concept,1
concerns,1
activity,1
https://www.sciencedirect.com/science/article/pii/S0304380009004402,1
suggest,1
Molecular,1
sufficiently,1
(SE),1
surge,1
sections,1
Plots,4
quality,1
'Tidal,1
"contrast,",2
configuration,1
"impacts,",1
System,4
"world,",1
Discovery,1
annum,1
PAs,1
Research,1
live,1
Editor,1
moyen,1
calculated,1
home,1
sustained,1
commonly,1
integrated,5
sustainability,1
area),1
images,2
change:,1
trial\xe2\x80\x99:,1
chances,1
applied,1
portraying,1
predicting,1
required,2
problem,2
Precipitation,3
income,1
radiation.,2
FOS,1
critiqu\xc3\xa9,1
used.\xe2\x80\xa2Weak,1
destabilise,1
soldiers\xe2\x80\x99,1
Scincidae),1
identified,7
previous,1
threatened,2
damages,1
actinobacterial,1
connectivity,2
livable,1
small-clawed,4
"process,",2
Himalayan,2
Bangladesh',1
Dynamics,1
qualitative,1
Sothern,1
along,1
variables,5
"Maharashtra,",1
"Ghats,",3
aspiring,1
delineation,1
69%,1
distant.,1
245\xe2\x80\x93251;,1
ces,3
considerable.,1
surrounding,2
discharge,1
efforts,1
"i.e.,",1
entre,1
methods,1
Policy,1
generate,3
repr\xc3\xa9sent\xc3\xa9e,1
"initiated,",1
set,1
species.,1
need,4
discount,1
channels.,1
household,2
measures,2
decline,1
Terai',1
economics,2
predictions,1
validating,1
development',1
avec,1
altitude,1
LISS-III,1
An,4
applicable,1
"R.,",1
supervision,1
`cutting,1
insect,3
MaxEnt\xe2\x80\x99s,1
further,1
possible,2
see,1
construe,1
ha,1
equitable,1
any,2
region.,3
19.2%,1
"Rajasthan,",1
gomphodont,1
time).,1
natural,4
"management,",1
situation.',1
950\xc2\xa0m.,1
presented,1
day,3
Case,1
map,3
comprehensive,2
twice,1
provided,3
"strong,",1
improved,1
from,46
3D,1
sustainable,1
Rajiv,1
10.5%,1
'Green,1
Maximum,1
\xe2\x80\x98Mabuya\xe2\x80\x99,2
extracted,1
increased,3
"case,",1
Rhinoceros,1
basis,1
flow.,1
proposed,2
Elsevier,1
"(CTFS\xe2\x80\x93SIGEO),",1
Facility,1
measures.',1
20,1
require,1
The,37
grant-aided,1
"extracted,",1
pine,2
surrogate,1
layers,1
information.\xe2\x80\xa2The,1
metropolitan,2
spaces,1
cases,1
These,2
neighboring,1
best,2
Koyana,1
sensitivity,1
than,3
"origin,",1
iterative,1
back,2
net,4
Tree,3
2008,1
43\xe2\x80\xb3,1
finite,1
rearrangement,1
not,3
so,2
future,8
For,1
order,2
Indigenous,1
factors.\xe2\x80\xa2Statistical,1
please,1
largest,2
narrow,3
products),1
pp.,3
three-tier,2
160.48\xc2\xa0km2,1
restoration,1
Streptomyces,1
"types,",1
exists,1
management,12
Western,9
conservation.,1
Notwithstanding,1
https://www.sciencedirect.com/science/article/pii/S0034425706001209,1
suited,2
least,3
"(2010),",1
coastal,2
pests.AbstractInsect,1
source,2
five,1
us,1
complex,2
"channels.""",1
preference,1
area.,4
chalk,1
Mapping,1
habitat,15
priorities,2
this,18
"tigers,",1
"Moreover,",1
digital,1
privacy,1
network,2
indicate,1
'Srikonda',1
to,119
causing,1
450,1
Sensing,1
caused.',1
gouvernement,1
decrease,2
integrity.',1
concerted,1
pattern,1
Areas,2
Management,1
assessed,1
movements,1
fell,1
du,4
annually.,1
concludes,2
destinations.',1
making,2
future',1
Planet,1
mainstreaming,1
logistic,1
Royal,1
approach',1
planning,6
"pressure,",1
literature,2
40.2%,1
'Highlights\xe2\x80\xa2In,1
within,11
metal,1
"Brighton,",1
reflects,1
\xe2\x88\xbc\xc2\xa07\xc2\xa0pm,1
too,1
annually,1
"Park,",3
rich,3
help,1
governance,1
"perspicillata),",1
going,1
1976,1
quite,2
city,6
mani\xc3\xa9res,1
destination,1
tigers,2
S.,1
implications,1
Park,6
management.This,1
nature,2
conserving,3
affected,1
departments,1
Once,1
aims,1
inconvenience,1
aspects,1
subcontinent.,1
individual,1
Himalaya,1
India:,2
significantly,1
episode,1
lung,1
actinomycetes.,1
two,8
SE,2
"2001,",1
multiple,3
focused,1
February,3
declared,2
region,17
reflect,1
systems,2
research,5
daily,1
plants,2
declaration,2
range,4
fragmentation.,1
"management.""",1
"apparel,",1
itself.,1
jeopardy,1
empire,1
growth,3
socio-economic,2
products.,1
Agricultural,1
on,17
'Evaluation,1
\xc5\x93il,1
seaport,2
park,6
threats.,1
study,25
annum.\xe2\x80\xa2Per,1
harbor,1
World,5
towards,1
covering,3
actinomycetes:,1
edge,1
spending,1
deux,1
ecologists,1
des,1
proliferation,1
"benefits,",1
one-km,1
7%,1
May.,1
seasonality,1
insight,1
needed.AbstractLocated,1
side,2
population.,1
District-level,1
providing,1
predicted,5
precipitation,1
acre,1
horned,1
Mikania,2
dry,5
ignored,1
expressed,1
could,1
mangroves,1
demands,1
supports,3
differences,1
https://www.sciencedirect.com/science/article/pii/S2212041616300869,1
Sahyadri,1
behavior,1
river,8
Satellite,4
techniques',1
N,2
participation,1
To,1
Its,1
hub,1
monitoring.\xe2\x80\xa2FOS,1
capabilities,1
primitivit\xc3\xa9,1
terms,4
(Lutrogale,1
plantations,1
Nallamala,1
'Valuing,1
types,4
developments,1
established,1
still,1
resource,1
no,1
undermining,1
Tidal,1
'Review,1
lakes,1
\xc3\xa9tait,1
modelling.Results,1
"India.""",1
eco,1
hegemonic,1
itself,1
group,2
(IRS-P6),1
observed,2
Rahman',1
strategic,2
one,2
generated,6
competitor,1
monitored,1
planning.\xe2\x80\xa2Approach,1
intensification,1
Re-measurement,1
https://www.sciencedirect.com/science/article/pii/S026151771730239X,1
review,1
Asia.,1
'Highlights\xe2\x80\xa2Classified,1
soldiers,1
(GBM),1
"social,",1
tidal,9
nested,1
micro,2
hotspot-I.,2
affecting,1
deciduous,3
daytime.',1
structure,3
"Unfortunately,",1
travers,1
"rivers,",1
conflict,2
efficacious,1
(TRP).,1
Remote,2
we,3
coloniale,1
controls,2
"observations,",1
networks,2
authors,1
life,2
likely,2
106,1
derived,10
Programme,1
thirteen,1
Himalaya.\xe2\x80\xa2Multiple,1
regarding,1
'AbstractWestern,1
2390\xc2\xa0km2,1
radiation,2
evaluates,1
hill,1
'AnalysisThe,1
Author:,23
maintained,1
transaction,1
communities,4
eradication,1
own.,1
whereas,1
where,5
estimating,1
'Phylogeny,1
will,4
biodiversity.,1
imagery,1
responsible,2
pits,1
meeting,1
consistent,1
database,1
Earth.,1
https://www.sciencedirect.com/science/article/pii/S2213305418300018,1
"bathymetry,",1
assist,1
En,1
northwestern,1
agricultural,5
imageHighlights\xe2\x96\xba,1
state,3
rule,1
transition,3
"era,",1
biosecurity,1
diff\xc3\xa9rences,1
without,1
British,2
revived.,1
"deforestation,",1
15%,1
Institution,1
per,5
India\xe2\x80\x99s,2
Ghats.,2
first,3
significance,2
across,3
dispersal-vicariance,1
Advanced,1
strategies,3
ranges,2
(Tinsley),1
`ground,1
constitutes,1
techniques,2
(8.4%),1
biodiversity,10
and/or,2
(2009\xe2\x80\x932014),1
lacunas,1
patches,1
urgently,1
id\xc3\xa9ologiques,1
intact,1
Nagarjunasagar,1
crucial,2
processed,1
differed,1
(>\xc2\xa0950\xc2\xa0m),1
into,7
solenopsis,6
'Angshuman',1
Linescan,2
diplotricha,2
pit,1
suggested,2
bear,1
(values,1
elle-m\xc4\x9bme.,1
fulfill,1
Authors,1
"time,",1
three,4
main,1
wider,2
"quarter,",1
thoughts,1
adaptive,1
conflicts.\xe2\x80\xa2Conflicts,1
compensation,1
has,16
Citing,1
freshwater,1
relationships,1
grid,1
40\xe2\x80\xb2,1
creation,1
were,29
globalized,1
W.,1
action,1
https://www.sciencedirect.com/science/article/pii/S0925857416301562,1
re-measurements.,1
wait,1
how,2
"War,",1
"preliminary,",1
taxonomic,1
maintenance,1
deforested,1
tall,2
discharge.,1
P.,5
critique,1
continued,1
resources',1
secondary,1
extreme,1
sand,1
`global,2
index,1
influential,1
resource-dependent,1
sources,1
pass,2
'Fernando',1
modeling,2
members,4
A,2
collapse,1
participant,1
regional,1
\xe2\x96\xba,3
conservation.',1
urban,4
authority,1
disturbances,2
factored,1
manage,1
diff\xc3\xa9rentes,1
Valley.,1
prioritizes,1
"region,",1
(TCP),1
corridor,2
landscapes.AbstractThis,1
States;,1
vanish,1
non-legislative,1
national-level,2
modelling,6
level;,1
Resistance,1
cycle,1
25.8,1
herb,1
completed,1
eight,2
economy.\xe2\x80\xa2Traditional,1
substantial,2
Image',1
viz.,1
Defense,2
modelling.AbstractLong,1
(or,1
hotspot,3
central,1
subregion.,1
Himalaya.,1
should,2
concentrated,1
proportionately,1
'AbstractThis,1
metabolites,1
sparking,1
busiest,2
(DMSP-OLS),1
"layers,",1
thorn,1
"species,",2
"inland,",1
'AbstractMonitoring,1
coast,2
Monde,1
radiation',1
guide,1
ground,3
some,11
'Forest,1
12%,1
reservoirs,1
refinery,1
"sum,",1
plot,1
history,2
lead,1
According,2
highly,1
represented,2
institutional,2
grassland',1
DMSP-OLS,9
Brighton,1
Increment,2
disservices,2
patch,1
sanctuary,3
India.\xe2\x80\xa2Risk,1
https://www.sciencedirect.com/science/article/pii/S0925857416304694,1
Jaldapara,1
edge',1
agreement,1
methodological,1
ability,1
sensors.Results,1
\xe2\x80\x9cbinomial,1
media,3
institution,1
present,7
captures,1
d\xe2\x80\x99images,1
India',5
(LULC),1
sympatric,2
Spectroradiometer,1
herbivores,1
ensuring,1
strong,2
caused,3
metabolites:,1
core,2
"2014,",1
partially,1
\xc3\xa9tude,1
"Aalbersberg,",1
Preservation,2
developing,2
deforestation,9
'Panchanathan',1
"rearrangement,",1
articleEcological,1
burnt,3
digitally,1
between,9
Entropy,1
typical,1
"Plots,",3
frontline,1
because,4
conservation,16
cross-section,1
example,1
planning.AbstractSpatially,1
"disincentives,",1
societal,1
est,3
potential,10
an,21
"involved,",1
may,3
Deforestation,1
define,1
"26(12),",1
annual,3
strongest,1
lot,1
works,1
observes,1
Meteorological,2
models,2
'City,1
invasion,3
opportunity,1
was,19
products,6
Modelling,2
NGOs,2
postcolonial,1
several,3
augmentation,1
ore,1
pressures.,1
terrain,1
Biotechnology,1
processes,1
"ecology',",1
gauge,1
taking,1
preferred,3
notes,5
enumeration,1
"new.""",1
Targets.AbstractTourism,1
elevation,2
suitability,4
commenc\xc3\xa9,1
continuity,1
located,1
forest,46
"geometry,",1
"deciduous,",2
generic,2
occurrences.\xe2\x80\xa2Predicted,1
intervention,4
Par,1
L\xe2\x80\x99image,1
good,1
correlated,1
strongly,1
average.,1
"mining,",2
communities.,2
https://www.sciencedirect.com/science/article/pii/S0378112713004180,1
LTRS,1
emphasize,1
United,1
(latitude/longitude),1
evaluated,2
break,1
"demands,",1
5.5\xe2\x80\x9317\xc2\xa0million,1
toward,1
https://www.sciencedirect.com/science/article/pii/S0305748811001058,1
E,1
"endowments,",1
including,6
managed,1
"days,",1
perverse,1
ones,1
represents,2
next,2
They,1
\xe2\x88\xbc\xc2\xa010:30\xc2\xa0am,1
conserve,1
Taking,1
composed,1
movements.,1
2014.,2
apologize,1
adjacent,1
dissonance,2
"location,",1
2123\xe2\x80\x932139.,1
intangible,1
exhaustive,1
lost.,1
capture,3
tide,2
wounded,1
confined,1
https://www.sciencedirect.com/science/article/pii/S1055790312000759,1
topographic,1
Nightly,1
accessibility,1
There,1
"rate,",1
sequences,1
tool,2
tree,2
addition,1
Mineral,1
discussions,1
evolutionary,1
sites,6
"Therefore,",1
DIVA,1
understanding,4
non-fuel,1
(MODIS),1
"high-elevation,",1
shape,1
"processes,",1
soi-m\xc4\x9bme,1
improve,1
started,1
alternative,4
au,1
poor.\xe2\x80\xa2Traditional,1
establishing,1
'Nazimur,1
community?',1
initial,2
consecutive,2
February\xe2\x80\x93March;,1
whose,1
indigenous,1
occidentale,1
distribution.,1
monitoring,4
national/regional,1
both,5
tropical,7
controlled,2
value,8
plants.,1
occurred,1
paper,8
MODIS,1
"Inland,",1
'Aniruddha',1
via,1
phase,1
Northeast,3
'Original,2
cited,1
full-size,1
Aslam',1
Our,4
services,3
four,3
resolution,1
"9(3),",1
infrastructure,2
oil,1
Gandhi,1
had,2
developed,1
changes,1
200,1
coffee,7
problems,3
tigris,1
sharing,1
ecosystems:,1
25985\xc2\xa0km2,1
Most,1
GIS,2
30\xe2\x80\x9340%,1
averaged,1
decision,2
most,11
ideological,1
recommended,2
ranged,1
uprooting,1
"profileChittagong,",1
vulnerability.,1
'Highlights\xe2\x80\xa2Table,1
(Squamata:,1
'Ranjan',1
monetary,1
dental,1
Ecodevelopment'.,1
number,3
played,1
'Conservation,1
"elephants,",1
landscapes,2
claim,1
observations,3
analyzed,2
ensure,1
supported,1
happens,1
reductions,1
considerations,2
settlement.,1
detection,1
third,1
second,1
stakeholders.,1
"organizations,",1
decentralized,1
circumtropical,1
organize,1
'ReviewChanging,1
Terai,1
similar,2
begun,1
available,2
Focussing,1
"anxiety,",1
leakages.,1
skink,2
6003,1
AUC,1
hydrodynamics,2
possibly,1
through,6
(both,1
connects,1
When,1
those,4
'An,1
repr\xc3\xa9sentations,2
recorded.,1
all,7
conflict.,1
Marine,3
0.86,1
quarter,1
approximately,1
corporations.,1
Papikondalu,1
modelling.,1
constituency,1
pressure.,1
mapping,1
r\xc3\xa9v\xc3\xa9lent,1
revealed,2
Reserve.,1
temporal,1
Valley,1
critically,1
Bangladesh.,1
signs,1
Past,1
conclude,1
model,14
designing,1
under,4
external,4
cynodonts,1
deep,3
paradigm,1
typically,1
interventions,1
scenic,1
humandays,1
increasing,3
"(GEF,",1
occurrences.\xe2\x80\xa2All,1
beyond,1
"mammalian,",1
Components,1
'Using,1
open,2
there,1
Opinion,1
large,5
'Highlights\xe2\x80\xa2Chittagong,1
Barak,3
framework,5
PCA,1
introduction,2
"decade,",1
https://www.sciencedirect.com/science/article/pii/S1872203215300196,1
generating,1
"Zimbabwe,",1
Venkateshwara,1
England.,1
accurate,1
K.S.,1
bioclimatic,1
04\xe2\x80\xb2,1
middle,1
human,3
fires,18
what,1
subjects,1
NPVs,2
surveillance,2
"cultivation,",1
analyses,1
"Lam,",1
consensus,1
categorized,1
streams,3
Addressing,1
linkage,1
community,5
combine,1
nuclear,3
Wide,1
simulated,1
business,1
consideration,2
lying,1
February\xe2\x80\x93April,1
forces,2
lands.\xe2\x80\xa2Modelling,1
discounted,1
l\xe2\x80\x99exotisme.,1
mealybug,1
indicated,4
Eutropis,3
agriculture,1
souvent,1
development,5
biology,1
commensurate,1
Eutropis.,4
https://www.sciencedirect.com/science/article/pii/S0016718501000057,1
areas,9
tiger,3
designation,1
'Anthropogenic,1
design,2
densities,1
"However,",5
populations,2
